time,node_id,rssi
728.097,188,-86.0
728.097,192,-95.0
728.097,189,-90.0
728.348,188,-86.0
728.348,189,-90.0
728.348,192,-95.0
728.348,194,-84.0
728.598,189,-90.0
728.598,194,-84.0
728.598,188,-86.0
728.598,192,-95.0
728.608,2,
728.848,193,-93.0
728.848,187,-89.0
728.848,188,-83.0
728.848,194,-86.0
729.099,188,-83.0
729.099,194,-86.0
729.099,187,-89.0
729.099,193,-93.0
729.349,187,-89.0
729.349,194,-86.0
729.349,188,-83.0
729.349,193,-93.0
729.599,195,-93.0
729.599,194,-85.0
729.599,188,-88.0
729.599,193,-89.0
729.85,194,-85.0
729.85,188,-88.0
729.85,193,-89.0
729.85,195,-93.0
730.1,192,-91.0
730.1,194,-86.0
730.1,189,-89.0
730.1,193,-90.0
730.1,188,-90.0
730.35,192,-91.0
730.35,194,-86.0
730.35,188,-90.0
730.35,193,-90.0
730.35,189,-89.0
730.601,188,-87.0
730.601,194,-83.0
730.601,189,-89.0
730.601,193,-94.0
730.761,2,
730.851,194,-83.0
730.851,188,-87.0
730.851,193,-94.0
730.851,189,-89.0
731.101,187,-86.0
731.101,190,-92.0
731.101,189,-93.0
731.101,194,-85.0
731.101,193,-88.0
731.352,190,-92.0
731.352,187,-86.0
731.352,194,-85.0
731.352,189,-93.0
731.352,193,-88.0
731.602,190,-93.0
731.602,193,-91.0
731.602,194,-83.0
731.602,189,-91.0
731.853,189,-91.0
731.853,193,-91.0
731.853,190,-93.0
731.853,194,-83.0
732.103,194,-83.0
732.103,189,-89.0
732.103,193,-89.0
732.103,196,-91.0
732.103,190,-89.0
732.353,189,-89.0
732.353,193,-89.0
732.353,196,-91.0
732.353,194,-83.0
732.353,190,-89.0
732.604,191,-91.0
732.634,2,
732.854,191,-91.0
733.104,194,-83.0
733.104,1,-92.0
733.104,189,-87.0
733.355,189,-87.0
733.355,194,-83.0
733.355,1,-92.0
733.605,194,-83.0
733.605,189,-87.0
733.605,1,-92.0
733.855,193,-83.0
733.855,189,-94.0
733.855,194,-90.0
733.855,1,-92.0
733.855,196,-91.0
734.106,189,-94.0
734.106,194,-90.0
734.106,1,-92.0
734.106,193,-83.0
734.106,196,-91.0
734.356,189,-88.0
734.356,196,-91.0
734.356,194,-89.0
734.356,193,-91.0
734.597,2,
734.607,189,-88.0
734.607,193,-91.0
734.607,196,-91.0
734.607,194,-89.0
734.857,189,-88.0
734.857,196,-91.0
734.857,194,-89.0
734.857,193,-91.0
735.107,193,-83.0
735.107,189,-91.0
735.358,189,-91.0
735.358,193,-83.0
735.608,191,-87.0
735.608,196,-90.0
735.608,193,-86.0
735.608,190,-89.0
735.858,191,-87.0
735.858,196,-90.0
735.858,193,-86.0
735.858,190,-89.0
736.109,193,-86.0
736.109,190,-89.0
736.109,191,-87.0
736.109,196,-90.0
736.359,190,-94.0
736.359,189,-78.0
736.359,191,-88.0
736.359,197,-91.0
736.359,193,-86.0
736.599,2,
736.609,197,-91.0
736.609,190,-94.0
736.609,193,-86.0
736.609,189,-78.0
736.609,191,-88.0
736.86,189,-78.0
736.86,197,-91.0
736.86,193,-86.0
736.86,190,-94.0
736.86,191,-88.0
737.11,195,-93.0
737.11,193,-84.0
737.11,198,-90.0
737.11,197,-83.0
737.11,189,-83.0
737.11,190,-87.0
737.11,191,-83.0
737.36,195,-93.0
737.36,189,-83.0
737.36,198,-90.0
737.36,193,-84.0
737.36,190,-87.0
737.36,191,-83.0
737.36,197,-83.0
737.611,189,-83.0
737.611,197,-83.0
737.611,190,-87.0
737.611,198,-90.0
737.611,195,-93.0
737.611,191,-83.0
737.611,193,-84.0
737.861,198,-90.0
737.861,193,-90.0
737.861,189,-83.0
737.861,196,-93.0
737.861,191,-82.0
738.112,189,-83.0
738.112,191,-82.0
738.112,196,-93.0
738.112,198,-90.0
738.112,193,-90.0
738.362,189,-86.0
738.362,193,-88.0
738.592,2,
738.612,193,-88.0
738.612,189,-86.0
738.863,199,-88.0
738.863,189,-87.0
738.863,198,-86.0
738.863,193,-84.0
739.113,198,-86.0
739.113,199,-88.0
739.113,193,-84.0
739.113,189,-87.0
739.363,193,-83.0
739.363,198,-88.0
739.363,199,-86.0
739.614,198,-88.0
739.614,193,-83.0
739.614,199,-86.0
739.864,193,-83.0
739.864,199,-86.0
739.864,198,-88.0
740.114,193,-86.0
740.114,198,-86.0
740.114,199,-89.0
740.114,190,-94.0
740.365,198,-86.0
740.365,199,-89.0
740.365,193,-86.0
740.365,190,-94.0
740.615,193,-87.0
740.615,197,-92.0
740.615,199,-88.0
740.625,2,
740.866,193,-87.0
740.866,199,-88.0
740.866,197,-92.0
742.368,200,-83.0
742.368,199,-84.0
742.618,199,-84.0
742.618,200,-83.0
742.638,2,
742.868,200,-78.0
742.868,197,-91.0
742.868,199,-81.0
743.119,197,-91.0
743.119,200,-78.0
743.119,199,-81.0
743.369,200,-86.0
743.369,199,-89.0
743.619,200,-86.0
743.619,199,-89.0
743.87,200,-85.0
743.87,199,-93.0
744.12,200,-85.0
744.12,199,-93.0
744.371,200,-73.0
744.371,197,-81.0
744.371,201,-92.0
744.601,2,
744.621,197,-81.0
744.621,200,-73.0
744.621,201,-92.0
744.871,200,-83.0
744.871,199,-95.0
745.122,200,-83.0
745.122,199,-95.0
745.372,200,-85.0
745.372,197,-82.0
745.622,197,-82.0
745.622,200,-85.0
745.873,197,-82.0
745.873,200,-85.0
746.123,190,-93.0
746.123,191,-82.0
746.123,200,-89.0
746.373,190,-93.0
746.373,200,-89.0
746.373,191,-82.0
746.594,2,
746.624,197,-84.0
746.624,200,-88.0
746.624,190,-90.0
746.874,190,-90.0
746.874,197,-84.0
746.874,200,-88.0
747.125,197,-84.0
747.125,200,-88.0
747.125,190,-90.0
747.375,197,-85.0
747.375,190,-91.0
747.625,190,-91.0
747.625,197,-85.0
747.876,190,-95.0
748.126,190,-95.0
748.376,202,-93.0
748.376,190,-91.0
748.376,197,-88.0
748.376,198,-80.0
748.627,2,
748.627,197,-88.0
748.627,202,-93.0
748.627,190,-91.0
748.627,198,-80.0
750.59,2,
751.13,198,-79.0
751.381,198,-79.0
751.631,198,-79.0
752.662,2,
753.884,198,-90.0
754.135,198,-90.0
754.635,2,
756.668,2,
758.611,2,
760.614,2,
761.395,197,-91.0
761.645,197,-91.0
761.896,197,-91.0
762.607,2,
762.647,198,-87.0
762.897,198,-87.0
763.148,198,-87.0
764.149,141,-88.0
764.399,141,-88.0
764.65,2,
764.65,202,-95.0
764.9,202,-95.0
765.15,1,-91.0
765.401,1,-91.0
765.651,1,-91.0
765.651,141,-86.0
765.902,141,-86.0
765.902,1,-91.0
766.152,202,-96.0
766.402,202,-96.0
766.643,2,
766.663,141,-86.0
766.913,141,-86.0
767.163,141,-86.0
767.414,141,-88.0
767.414,3,-87.0
767.664,141,-88.0
767.664,3,-87.0
767.914,141,-88.0
767.914,3,-87.0
768.846,2,
768.916,203,-83.0
769.176,203,-83.0
769.427,203,-83.0
769.677,204,-88.0
769.927,204,-88.0
770.178,204,-84.0
770.178,1,-93.0
770.428,1,-93.0
770.428,204,-84.0
770.628,2,
770.678,1,-93.0
770.678,204,-84.0
772.601,2,
772.932,205,-89.0
773.182,205,-89.0
774.434,205,-92.0
774.664,2,
774.684,205,-92.0
774.935,206,-88.0
775.686,205,-88.0
775.936,205,-88.0
776.186,205,-92.0
776.186,207,-90.0
776.437,207,-90.0
776.437,205,-92.0
776.667,2,
776.687,207,-91.0
776.937,207,-91.0
777.188,205,-85.0
777.188,207,-88.0
777.438,207,-88.0
777.438,205,-85.0
777.688,207,-84.0
777.688,205,-88.0
777.939,205,-88.0
777.939,207,-84.0
778.189,205,-88.0
778.189,207,-87.0
778.44,207,-87.0
778.44,205,-88.0
778.63,2,
778.69,207,-88.0
778.94,207,-88.0
779.191,207,-83.0
779.191,206,-93.0
779.191,205,-84.0
779.441,206,-93.0
779.441,205,-84.0
779.441,207,-83.0
779.691,206,-88.0
779.691,207,-86.0
779.942,206,-88.0
779.942,207,-86.0
780.192,207,-84.0
780.192,205,-87.0
780.192,206,-83.0
780.442,205,-87.0
780.442,207,-84.0
780.442,206,-83.0
780.643,2,
780.693,207,-80.0
780.693,205,-81.0
780.943,207,-80.0
780.943,205,-81.0
781.194,205,-81.0
781.194,206,-86.0
781.194,207,-86.0
781.444,207,-86.0
781.444,205,-81.0
781.444,206,-86.0
781.694,207,-92.0
781.694,208,-95.0
781.694,205,-83.0
781.945,208,-95.0
781.945,205,-83.0
781.945,207,-92.0
782.195,207,-88.0
782.195,205,-74.0
782.195,206,-88.0
782.445,207,-88.0
782.445,205,-74.0
782.445,206,-88.0
782.636,2,
782.696,205,-74.0
782.696,206,-88.0
782.696,207,-88.0
782.946,207,-90.0
782.946,206,-91.0
782.946,209,-87.0
782.946,205,-69.0
782.946,208,-93.0
783.196,205,-69.0
783.196,206,-91.0
783.196,209,-87.0
783.196,208,-93.0
783.196,207,-90.0
783.447,210,-76.0
783.447,211,-93.0
783.447,205,-68.0
783.697,211,-93.0
783.697,205,-68.0
783.697,210,-76.0
783.947,210,-76.0
783.947,205,-68.0
783.947,211,-93.0
784.198,205,-69.0
784.198,210,-80.0
784.448,210,-80.0
784.448,205,-69.0
784.638,2,
784.699,205,-69.0
784.699,210,-80.0
784.949,210,-77.0
784.949,205,-70.0
784.949,212,-86.0
784.949,213,-92.0
784.949,214,-91.0
785.199,214,-91.0
785.199,205,-70.0
785.199,213,-92.0
785.199,210,-77.0
785.199,212,-86.0
785.45,206,-94.0
785.45,205,-66.0
785.7,206,-94.0
785.7,205,-66.0
785.95,205,-66.0
785.95,206,-94.0
786.201,209,-80.0
786.201,205,-85.0
786.451,205,-85.0
786.451,209,-80.0
786.701,2,
786.701,212,-86.0
786.701,213,-84.0
786.701,205,-79.0
786.952,213,-84.0
786.952,205,-79.0
786.952,212,-86.0
787.202,213,-84.0
787.202,212,-86.0
787.202,205,-79.0
787.453,215,-89.0
787.453,216,-90.0
787.453,217,-89.0
787.453,205,-81.0
787.703,205,-81.0
787.703,216,-90.0
787.703,217,-89.0
787.703,215,-89.0
787.953,205,-81.0
787.953,215,-89.0
787.953,217,-89.0
787.953,216,-90.0
788.204,217,-84.0
788.204,209,-72.0
788.204,211,-96.0
788.204,212,-86.0
788.204,205,-84.0
788.454,205,-84.0
788.454,212,-86.0
788.454,211,-96.0
788.454,217,-84.0
788.454,209,-72.0
788.664,2,
788.704,212,-86.0
788.704,211,-96.0
788.704,217,-84.0
788.704,205,-84.0
788.704,209,-72.0
788.955,209,-68.0
788.955,210,-83.0
788.955,212,-77.0
788.955,214,-79.0
788.955,217,-82.0
789.205,212,-77.0
789.205,210,-83.0
789.205,209,-68.0
789.205,217,-82.0
789.205,214,-79.0
789.455,217,-82.0
789.455,210,-83.0
789.455,212,-77.0
789.455,214,-79.0
789.455,209,-68.0
789.706,211,-91.0
789.706,213,-80.0
789.706,217,-78.0
789.706,212,-89.0
789.956,217,-78.0
789.956,212,-89.0
789.956,213,-80.0
789.956,211,-91.0
790.206,212,-89.0
790.206,213,-80.0
790.206,211,-91.0
790.206,217,-78.0
790.457,218,-92.0
790.457,215,-81.0
790.457,209,-75.0
790.457,205,-88.0
790.457,217,-81.0
790.457,214,-85.0
790.707,217,-81.0
790.707,209,-75.0
790.707,218,-92.0
790.707,214,-85.0
790.707,215,-81.0
790.707,205,-88.0
790.787,2,
790.958,218,-92.0
790.958,217,-81.0
790.958,205,-88.0
790.958,214,-85.0
790.958,215,-81.0
790.958,209,-75.0
791.208,209,-78.0
791.208,210,-78.0
791.208,213,-77.0
791.208,217,-83.0
791.458,209,-78.0
791.458,217,-83.0
791.458,213,-77.0
791.458,210,-78.0
791.709,209,-78.0
791.709,210,-78.0
791.709,213,-77.0
791.709,217,-83.0
791.959,217,-84.0
791.959,212,-81.0
791.959,215,-86.0
791.959,219,-91.0
791.959,213,-82.0
791.959,209,-74.0
791.959,216,-91.0
792.209,215,-86.0
792.209,216,-91.0
792.209,217,-84.0
792.209,209,-74.0
792.209,213,-82.0
792.209,212,-81.0
792.209,219,-91.0
792.46,213,-82.0
792.46,217,-84.0
792.46,212,-81.0
792.46,215,-86.0
792.46,219,-91.0
792.46,209,-74.0
792.46,216,-91.0
792.67,2,
792.71,213,-78.0
792.71,215,-85.0
792.71,220,-87.0
792.71,217,-69.0
792.71,218,-93.0
792.71,221,-94.0
792.96,215,-85.0
792.96,217,-69.0
792.96,220,-87.0
792.96,218,-93.0
792.96,221,-94.0
792.96,213,-78.0
793.211,220,-87.0
793.211,213,-78.0
793.211,218,-93.0
793.211,215,-85.0
793.211,217,-69.0
793.211,221,-94.0
793.461,217,-71.0
793.461,219,-87.0
793.461,220,-91.0
793.712,220,-91.0
793.712,217,-71.0
793.712,219,-87.0
793.962,217,-71.0
793.962,220,-91.0
793.962,219,-87.0
794.212,220,-86.0
794.212,219,-87.0
794.212,210,-79.0
794.212,222,-95.0
794.212,217,-79.0
794.212,212,-82.0
794.212,213,-81.0
794.463,217,-79.0
794.463,219,-87.0
794.463,212,-82.0
794.463,222,-95.0
794.463,210,-79.0
794.463,213,-81.0
794.463,220,-86.0
794.713,219,-87.0
794.713,210,-79.0
794.713,213,-81.0
794.713,222,-95.0
794.713,220,-86.0
794.713,217,-79.0
794.713,212,-82.0
794.823,2,
794.963,215,-93.0
794.963,212,-80.0
794.963,213,-81.0
794.963,217,-86.0
794.963,223,-91.0
795.214,212,-80.0
795.214,213,-81.0
795.214,223,-91.0
795.214,217,-86.0
795.214,215,-93.0
795.464,217,-86.0
795.464,223,-91.0
795.464,215,-93.0
795.464,212,-80.0
795.464,213,-81.0
795.714,220,-86.0
795.714,218,-91.0
795.714,213,-86.0
795.714,223,-90.0
795.714,217,-92.0
795.714,224,-85.0
795.714,212,-88.0
795.714,225,-89.0
795.965,212,-88.0
795.965,223,-90.0
795.965,220,-86.0
795.965,218,-91.0
795.965,225,-89.0
795.965,213,-86.0
795.965,217,-92.0
795.965,224,-85.0
796.215,217,-92.0
796.215,218,-91.0
796.215,220,-86.0
796.215,225,-89.0
796.215,213,-86.0
796.215,223,-90.0
796.215,212,-88.0
796.215,224,-85.0
796.465,217,-95.0
796.465,212,-85.0
796.465,219,-83.0
796.465,220,-85.0
796.716,220,-85.0
796.716,217,-95.0
796.716,212,-85.0
796.716,219,-83.0
796.816,2,
796.966,226,-80.0
796.966,220,-86.0
796.966,218,-93.0
797.217,218,-93.0
797.217,226,-80.0
797.217,220,-86.0
797.467,218,-93.0
797.467,226,-80.0
797.467,220,-86.0
797.717,226,-86.0
797.717,220,-84.0
797.717,209,-89.0
797.717,223,-89.0
797.717,227,-90.0
797.968,223,-89.0
797.968,209,-89.0
797.968,227,-90.0
797.968,226,-86.0
797.968,220,-84.0
798.218,223,-89.0
798.218,226,-86.0
798.218,220,-84.0
798.218,209,-89.0
798.218,227,-90.0
798.468,228,-85.0
798.468,226,-80.0
798.468,220,-88.0
798.468,223,-78.0
798.468,217,-93.0
798.468,227,-93.0
798.719,220,-88.0
798.719,228,-85.0
798.719,223,-78.0
798.719,227,-93.0
798.719,226,-80.0
798.719,217,-93.0
798.799,2,
798.969,226,-80.0
798.969,227,-93.0
798.969,220,-88.0
798.969,217,-93.0
798.969,228,-85.0
798.969,223,-78.0
799.219,223,-84.0
799.219,229,-92.0
799.219,230,-88.0
799.47,230,-88.0
799.47,223,-84.0
799.47,229,-92.0
799.72,229,-92.0
799.72,223,-84.0
799.72,230,-88.0
799.971,223,-84.0
799.971,231,-94.0
799.971,228,-80.0
799.971,226,-82.0
799.971,232,-87.0
799.971,220,-86.0
800.221,220,-86.0
800.221,231,-94.0
800.221,228,-80.0
800.221,232,-87.0
800.221,226,-82.0
800.221,223,-84.0
800.471,223,-84.0
800.471,231,-94.0
800.471,220,-86.0
800.471,228,-80.0
800.471,226,-82.0
800.471,232,-87.0
800.702,2,
800.722,220,-90.0
800.722,219,-88.0
800.722,228,-83.0
800.722,230,-88.0
800.722,223,-80.0
800.722,222,-95.0
800.722,231,-88.0
800.972,219,-88.0
800.972,230,-88.0
800.972,231,-88.0
800.972,222,-95.0
800.972,220,-90.0
800.972,223,-80.0
800.972,228,-83.0
801.222,227,-89.0
801.222,219,-87.0
801.222,223,-81.0
801.222,220,-85.0
801.473,227,-89.0
801.473,223,-81.0
801.473,220,-85.0
801.473,219,-87.0
801.723,220,-85.0
801.723,219,-87.0
801.723,227,-89.0
801.723,223,-81.0
801.973,223,-82.0
801.973,229,-95.0
801.973,220,-83.0
801.973,228,-82.0
802.224,220,-83.0
802.224,229,-95.0
802.224,223,-82.0
802.224,228,-82.0
802.474,223,-82.0
802.474,228,-82.0
802.474,229,-95.0
802.474,220,-83.0
802.694,2,
802.724,219,-88.0
802.724,223,-86.0
802.724,232,-88.0
802.724,229,-91.0
802.724,228,-81.0
802.975,228,-81.0
802.975,223,-86.0
802.975,219,-88.0
802.975,232,-88.0
802.975,229,-91.0
803.225,229,-87.0
803.225,223,-83.0
803.225,228,-78.0
803.225,220,-82.0
803.476,223,-83.0
803.476,220,-82.0
803.476,229,-87.0
803.476,228,-78.0
803.726,228,-78.0
803.726,229,-87.0
803.726,220,-82.0
803.726,223,-83.0
803.976,223,-86.0
803.976,229,-94.0
803.976,220,-90.0
803.976,227,-86.0
803.976,230,-89.0
804.227,227,-86.0
804.227,220,-90.0
804.227,229,-94.0
804.227,230,-89.0
804.227,223,-86.0
804.477,230,-89.0
804.477,223,-86.0
804.477,227,-86.0
804.477,229,-94.0
804.477,220,-90.0
804.677,2,
804.757,219,-90.0
804.757,229,-84.0
804.757,220,-90.0
804.757,230,-89.0
804.757,223,-90.0
804.757,228,-77.0
805.008,219,-90.0
805.008,230,-89.0
805.008,228,-77.0
805.008,220,-90.0
805.008,229,-84.0
805.008,223,-90.0
805.258,220,-90.0
805.258,219,-90.0
805.258,223,-90.0
805.258,228,-77.0
805.258,229,-84.0
805.258,230,-89.0
805.508,223,-83.0
805.508,227,-83.0
805.508,208,-93.0
805.508,229,-88.0
805.508,220,-92.0
805.508,230,-88.0
805.508,228,-82.0
805.759,228,-82.0
805.759,220,-92.0
805.759,223,-83.0
805.759,229,-88.0
805.759,230,-88.0
805.759,208,-93.0
805.759,227,-83.0
806.009,230,-88.0
806.009,229,-88.0
806.009,220,-92.0
806.009,227,-83.0
806.009,208,-93.0
806.009,223,-83.0
806.009,228,-82.0
806.26,220,-82.0
806.26,223,-86.0
806.26,230,-89.0
806.26,228,-74.0
806.26,226,-92.0
806.51,223,-86.0
806.51,230,-89.0
806.51,220,-82.0
806.51,228,-74.0
806.51,226,-92.0
806.66,2,
806.76,220,-82.0
806.76,226,-92.0
806.76,223,-86.0
806.76,228,-74.0
806.76,230,-89.0
807.011,228,-78.0
807.011,230,-79.0
807.011,229,-81.0
807.261,228,-78.0
807.261,230,-79.0
807.261,229,-81.0
807.511,228,-78.0
807.511,230,-79.0
807.511,229,-81.0
807.762,229,-78.0
807.762,210,-81.0
807.762,228,-73.0
807.762,230,-87.0
807.762,223,-86.0
808.012,223,-86.0
808.012,228,-73.0
808.012,210,-81.0
808.012,230,-87.0
808.012,229,-78.0
808.262,223,-86.0
808.262,210,-81.0
808.262,230,-87.0
808.262,228,-73.0
808.262,229,-78.0
808.513,230,-86.0
808.513,220,-91.0
808.513,223,-83.0
808.513,229,-81.0
808.513,228,-72.0
808.673,2,
808.763,220,-91.0
808.763,230,-86.0
808.763,223,-83.0
808.763,229,-81.0
808.763,228,-72.0
809.014,220,-91.0
809.014,228,-72.0
809.014,230,-86.0
809.014,229,-81.0
809.014,223,-83.0
809.264,230,-83.0
809.264,229,-83.0
809.264,222,-94.0
809.264,228,-67.0
809.264,208,-94.0
809.264,220,-85.0
809.514,229,-83.0
809.514,228,-67.0
809.514,220,-85.0
809.514,222,-94.0
809.514,208,-94.0
809.514,230,-83.0
809.765,222,-94.0
809.765,228,-67.0
809.765,220,-85.0
809.765,229,-83.0
809.765,230,-83.0
809.765,208,-94.0
810.015,219,-86.0
810.015,208,-89.0
810.015,223,-88.0
810.015,229,-82.0
810.015,220,-89.0
810.015,228,-64.0
810.265,208,-89.0
810.265,223,-88.0
810.265,219,-86.0
810.265,220,-89.0
810.265,229,-82.0
810.265,228,-64.0
810.516,219,-86.0
810.516,208,-89.0
810.516,229,-82.0
810.516,228,-64.0
810.516,223,-88.0
810.516,220,-89.0
810.666,2,
810.766,229,-87.0
810.766,230,-82.0
810.766,228,-60.0
811.016,229,-87.0
811.016,230,-82.0
811.016,228,-60.0
811.267,230,-82.0
811.267,228,-60.0
811.267,229,-87.0
811.517,208,-87.0
811.517,228,-68.0
811.767,228,-68.0
811.767,208,-87.0
812.018,228,-68.0
812.018,208,-87.0
812.268,228,-68.0
812.268,208,-85.0
812.268,223,-86.0
812.268,229,-95.0
812.519,208,-85.0
812.519,228,-68.0
812.519,223,-86.0
812.519,229,-95.0
812.649,2,
812.769,229,-95.0
812.769,223,-86.0
812.769,208,-85.0
812.769,228,-68.0
813.019,228,-65.0
813.019,233,-81.0
813.019,208,-84.0
813.27,208,-84.0
813.27,228,-65.0
813.27,233,-81.0
813.52,233,-81.0
813.52,228,-65.0
813.52,208,-84.0
813.77,228,-68.0
813.77,229,-88.0
813.77,223,-85.0
813.77,233,-90.0
814.021,233,-90.0
814.021,229,-88.0
814.021,223,-85.0
814.021,228,-68.0
814.271,229,-88.0
814.271,223,-85.0
814.271,228,-68.0
814.271,233,-90.0
814.521,228,-67.0
814.521,208,-82.0
814.521,223,-88.0
814.682,2,
814.772,228,-67.0
814.772,208,-82.0
814.772,223,-88.0
815.022,223,-88.0
815.022,228,-67.0
815.022,208,-82.0
815.273,223,-88.0
815.273,208,-80.0
815.273,140,-94.0
815.273,228,-73.0
815.523,208,-80.0
815.523,228,-73.0
815.523,223,-88.0
815.523,140,-94.0
815.773,140,-94.0
815.773,223,-88.0
815.773,228,-73.0
815.773,208,-80.0
816.024,208,-79.0
816.024,140,-96.0
816.024,223,-89.0
816.024,229,-93.0
816.274,229,-93.0
816.274,140,-96.0
816.274,208,-79.0
816.274,223,-89.0
816.524,229,-89.0
816.524,140,-91.0
816.524,228,-79.0
816.524,208,-73.0
816.675,2,
816.775,140,-91.0
816.775,228,-79.0
816.775,229,-89.0
816.775,208,-73.0
817.025,229,-88.0
817.025,208,-81.0
817.275,229,-88.0
817.275,208,-81.0
817.526,229,-88.0
817.526,208,-81.0
817.776,228,-83.0
817.776,208,-75.0
818.026,228,-83.0
818.026,208,-75.0
818.277,229,-90.0
818.277,208,-79.0
818.527,229,-90.0
818.527,208,-79.0
818.657,2,
818.778,229,-87.0
818.778,208,-67.0
819.028,229,-87.0
819.028,208,-67.0
819.278,228,-82.0
819.278,208,-68.0
819.278,229,-86.0
819.529,228,-82.0
819.529,229,-86.0
819.529,208,-68.0
819.779,229,-87.0
819.779,208,-73.0
819.779,228,-86.0
820.029,229,-87.0
820.029,208,-73.0
820.029,228,-86.0
820.28,208,-71.0
820.28,140,-91.0
820.28,229,-88.0
820.28,228,-86.0
820.53,208,-71.0
820.53,140,-91.0
820.53,229,-88.0
820.53,228,-86.0
820.68,2,
820.78,140,-91.0
820.78,228,-86.0
820.78,229,-88.0
820.78,208,-71.0
821.031,208,-72.0
821.031,229,-90.0
821.031,228,-90.0
821.281,229,-90.0
821.281,208,-72.0
821.281,228,-90.0
821.532,208,-72.0
821.532,229,-90.0
821.532,228,-90.0
821.782,208,-68.0
821.782,140,-92.0
822.032,208,-68.0
822.032,140,-92.0
822.283,208,-68.0
822.283,140,-92.0
822.533,208,-68.0
822.533,228,-89.0
822.653,2,
822.783,208,-68.0
822.783,228,-89.0
823.034,208,-68.0
823.034,228,-89.0
823.284,208,-70.0
823.284,140,-91.0
823.284,139,-93.0
823.534,208,-70.0
823.534,140,-91.0
823.534,139,-93.0
823.855,206,-90.0
823.855,208,-81.0
824.105,206,-90.0
824.105,208,-81.0
824.356,206,-90.0
824.356,208,-81.0
824.606,206,-87.0
824.606,208,-82.0
824.696,2,
824.856,208,-82.0
824.856,206,-87.0
825.107,208,-82.0
825.107,206,-87.0
825.357,197,-93.0
825.357,145,-92.0
825.357,208,-77.0
825.607,208,-77.0
825.607,197,-93.0
825.607,145,-92.0
825.858,197,-92.0
825.858,208,-80.0
826.108,197,-92.0
826.108,208,-80.0
826.368,197,-92.0
826.368,208,-80.0
826.619,208,-80.0
826.699,2,
826.869,208,-80.0
827.12,208,-80.0
827.37,208,-81.0
827.37,140,-87.0
827.37,206,-93.0
827.62,206,-93.0
827.62,208,-81.0
827.62,140,-87.0
827.871,208,-81.0
827.871,140,-87.0
827.871,206,-93.0
828.121,140,-85.0
828.121,208,-82.0
828.121,145,-94.0
828.371,145,-94.0
828.371,140,-85.0
828.371,208,-82.0
828.622,140,-85.0
828.622,208,-82.0
828.622,145,-94.0
828.652,2,
828.872,140,-86.0
828.872,208,-82.0
828.872,145,-90.0
829.122,145,-90.0
829.122,140,-86.0
829.122,208,-82.0
829.373,208,-82.0
829.373,145,-90.0
829.373,140,-86.0
829.623,145,-94.0
829.623,140,-84.0
829.623,208,-82.0
829.874,140,-84.0
829.874,208,-82.0
829.874,145,-94.0
830.124,228,-90.0
830.124,208,-82.0
830.374,228,-90.0
830.374,208,-82.0
830.625,208,-82.0
830.625,228,-90.0
830.635,2,
830.875,208,-80.0
830.875,197,-95.0
830.875,140,-85.0
831.125,140,-85.0
831.125,208,-80.0
831.125,197,-95.0
831.376,197,-95.0
831.376,140,-85.0
831.376,208,-80.0
831.626,140,-88.0
831.626,228,-90.0
831.626,208,-79.0
831.626,234,-95.0
831.626,197,-93.0
831.876,208,-79.0
831.876,234,-95.0
831.876,228,-90.0
831.876,197,-93.0
831.876,140,-88.0
832.127,140,-88.0
832.127,197,-93.0
832.127,234,-95.0
832.127,228,-90.0
832.127,208,-79.0
832.377,208,-79.0
832.377,140,-84.0
832.627,208,-79.0
832.627,140,-84.0
832.648,2,
832.878,140,-84.0
832.878,208,-79.0
833.128,228,-88.0
833.128,144,-84.0
833.128,140,-84.0
833.128,197,-95.0
833.128,208,-84.0
833.379,208,-84.0
833.379,197,-95.0
833.379,228,-88.0
833.379,144,-84.0
833.379,140,-84.0
833.629,197,-95.0
833.629,208,-84.0
833.629,140,-84.0
833.629,144,-84.0
833.629,228,-88.0
833.879,140,-83.0
833.879,228,-88.0
833.879,208,-82.0
834.13,140,-83.0
834.13,228,-88.0
834.13,208,-82.0
834.38,140,-83.0
834.38,228,-88.0
834.38,208,-82.0
834.63,2,
834.63,208,-82.0
834.63,140,-86.0
834.881,208,-82.0
834.881,140,-86.0
835.131,144,-83.0
835.131,208,-81.0
835.131,140,-84.0
835.131,145,-94.0
835.381,145,-94.0
835.381,208,-81.0
835.381,144,-83.0
835.381,140,-84.0
835.632,145,-94.0
835.632,208,-81.0
835.632,144,-83.0
835.632,140,-84.0
835.882,144,-83.0
835.882,197,-94.0
835.882,208,-81.0
835.882,145,-93.0
836.133,144,-83.0
836.133,197,-94.0
836.133,145,-93.0
836.133,208,-81.0
836.383,145,-93.0
836.383,144,-83.0
836.383,197,-94.0
836.383,208,-81.0
836.633,140,-86.0
836.633,2,
836.633,208,-81.0
836.884,208,-81.0
836.884,140,-86.0
837.134,208,-81.0
837.134,140,-86.0
837.384,144,-84.0
837.384,208,-81.0
837.384,140,-84.0
837.635,208,-81.0
837.635,140,-84.0
837.635,144,-84.0
837.885,144,-84.0
837.885,140,-84.0
837.885,208,-81.0
838.135,208,-83.0
838.135,140,-85.0
838.386,208,-83.0
838.386,140,-85.0
838.626,2,
838.636,140,-85.0
838.636,208,-83.0
838.886,208,-82.0
838.886,140,-86.0
839.137,208,-82.0
839.137,140,-86.0
839.387,208,-82.0
